119,6,19,14,1,80,112,192,0.0086,0.4167,13.71,0.4784,0.4784,13.2,-0.0617,-0.0617,0.51
120,6,20,15,0,96,104,200,0.0053,0.48,13.33,0.4895,0.4895,13.37,-0.0095,-0.0095,-0.04
121,7,1,16,1,101,109,210,0.0056,0.481,13.13,0.4808,0.4808,13.17,0.0002,0.0002,-0.04
122,7,2,16,1,107,114,221,0.0044,0.4842,13.81,0.4959,0.4959,12.62,-0.0117,-0.0117,1.19
123,7,3,17,2*,88,115,203,0.0041,0.4335,11.94,0.477,0.477,11.49,-0.0435,-0.0435,0.45
124,7,4,16,1,102,108,210,0.005,0.4857,13.13,0.4845,0.4845,12.94,0.0012,0.0012,0.19
125,7,5,15,0,99,103,202,0.0073,0.4901,13.47,0.4725,0.4725,13.07,0.0176,0.0176,0.4
126,7,6,16,1,83,133,216,0.0056,0.3843,13.5,0.475,0.475,13.81,-0.0907,-0.0907,-0.31
127,7,7,16,1,112,111,223,0.0044,0.5022,13.94,0.475,0.475,14.38,0.0272,0.0272,-0.44
128,7,8,16,1,72,83,155,0.0044,0.4645,9.69,0.4819,0.4819,11.81,-0.0174,-0.0174,-2.12
129,7,9,16,1,77,83,160,0.0031,0.4813,10,0.4716,0.4716,11.4,0.0097,0.0097,-1.4
130,7,10,15,0,69,83,152,0.0067,0.4539,10.13,0.5036,0.5036,11.3,-0.0497,-0.0497,-1.17
131,7,11,16,1,74,90,164,0.0081,0.4512,10.25,0.4908,0.4908,11.87,-0.0396,-0.0396,-1.62
132,7,12,16,1,75,84,159,0.0063,0.4717,9.94,0.5113,0.5113,12.06,-0.0396,-0.0396,-2.12
133,7,13,17,1,102,110,212,0.0059,0.4811,12.47,0.4889,0.4889,12.65,-0.0078,-0.0078,-0.18
134,7,14,13,1,69,85,154,0.0054,0.4481,11.85,0.4865,0.4865,12.44,-0.0384,-0.0384,-0.59
135,7,15,16,1,67,86,153,0.0069,0.4379,9.56,0.4831,0.4831,12.17,-0.0452,-0.0452,-2.61
136,7,16,16,1,86,111,197,0.0063,0.4365,12.31,0.4841,0.4841,13.21,-0.0476,-0.0476,-0.9
137,7,17,15,0,103,103,206,0.0033,0.5,13.73,0.4916,0.4916,13.75,0.0084,0.0084,-0.02
138,7,18,17,1,87,107,194,0.0053,0.4485,11.41,0.4868,0.4868,13.33,-0.0383,-0.0383,-1.92
139,7,19,14,0,83,111,194,0.0079,0.4278,13.86,0.4784,0.4784,13.2,-0.0506,-0.0506,0.66
140,7,20,15,0,101,114,215,0.0053,0.4698,14.33,0.4895,0.4895,13.37,-0.0197,-0.0197,0.96
141,8,1,16,1,94,105,199,0.005,0.4724,12.44,0.4808,0.4808,13.17,-0.0084,-0.0084,-0.73
142,8,2,17,1,104,108,212,0.0041,0.4906,12.47,0.4959,0.4959,12.62,-0.0053,-0.0053,-0.15
143,8,3,15,1,70,78,148,0.0027,0.473,9.87,0.477,0.477,11.49,-0.004,-0.004,-1.62
144,8,4,17,1,108,90,198,0.0029,0.5455,11.65,0.4845,0.4845,12.94,0.061,0.061,-1.29
